date,home_team,visitor_team,home_points,visitor_points,home_margin_of_victory,favorite,spread,total,cover,over,team_points,team_total_yards,team_plays_offense,team_yds_per_play_offense,team_turnovers,team_fumbles_lost,team_first_down,team_pass_cmp,team_pass_att,team_pass_yds,team_pass_td,team_pass_int,team_pass_net_yds_per_att,team_pass_fd,team_rush_att,team_rush_yds,team_rush_td,team_rush_yds_per_att,team_rush_fd,team_penalties,team_penalties_yds,team_pen_fd,team_drives,team_score_pct,team_turnover_pct,team_start_avg,team_time_avg,team_plays_per_drive,team_yds_per_drive,team_points_avg,opp_points,opp_total_yards,opp_plays_offense,opp_yds_per_play_offense,opp_turnovers,opp_fumbles_lost,opp_first_down,opp_pass_cmp,opp_pass_att,opp_pass_yds,opp_pass_td,opp_pass_int,opp_pass_net_yds_per_att,opp_pass_fd,opp_rush_att,opp_rush_yds,opp_rush_td,opp_rush_yds_per_att,opp_rush_fd,opp_penalties,opp_penalties_yds,opp_pen_fd,opp_drives,opp_score_pct,opp_turnover_pct,opp_start_avg,opp_time_avg,opp_plays_per_drive,opp_yds_per_drive,opp_points_avg
906,atlanta,philadelphia,18,12,6,0,0,0,0,0,47.0,381.0,-27.0,0.6000000000000005,-5.0,-1.0,6.0,6.0,18.0,378.0,7.0,-4.0,0.39999999999999947,17.0,-47.0,3.0,-1.0,0.6000000000000001,-10.0,1.0,47.0,-1.0,-8.0,4.799999999999997,-1.8000000000000007,-2.099999999999998,-9.0,0.08999999999999986,3.799999999999997,0.33000000000000007,75.0,293.0,29.0,0.20000000000000018,-5.0,-3.0,67.0,-19.0,-41.0,-155.0,11.0,5.0,0.2999999999999998,11.0,77.0,448.0,2.0,0.20000000000000018,44.0,-7.0,6.0,-1.0,-5.0,2.8999999999999986,1.4000000000000004,-0.3000000000000007,18.0,0.2999999999999998,2.8999999999999986,0.41000000000000014
909,tampabay,neworleans,40,48,-8,0,0,0,0,0,-108.0,581.0,45.0,0.2999999999999998,19.0,0.0,11.0,27.0,106.0,1083.0,3.0,19.0,0.20000000000000018,55.0,-82.0,-502.0,-15.0,-0.3999999999999999,-54.0,23.0,36.0,10.0,16.0,-14.799999999999997,9.5,-5.300000000000001,-63.0,-0.2600000000000007,-0.10000000000000142,-0.81,111.0,549.0,20.0,0.39999999999999947,19.0,-4.0,23.0,3.0,-39.0,-151.0,4.0,-3.0,0.39999999999999947,-15.0,70.0,700.0,7.0,1.1,50.0,42.0,342.0,10.0,18.0,4.700000000000003,-6.4,2.6999999999999993,-9.0,-0.5,-0.3999999999999986,0.2799999999999998
909,sanfrancisco,minnesota,24,16,8,0,0,0,0,0,-18.0,240.0,0.0,0.2999999999999998,12.0,2.0,34.0,-94.0,-74.0,-169.0,-4.0,10.0,0.5,-17.0,66.0,409.0,-2.0,0.2999999999999998,32.0,20.0,203.0,19.0,-7.0,4.600000000000001,6.500000000000002,-4.100000000000001,8.0,0.20000000000000018,2.6000000000000014,0.06000000000000005,94.0,591.0,30.0,0.40000000000000036,12.0,-3.0,34.0,29.0,39.0,592.0,20.0,-10.0,0.7000000000000002,35.0,4.0,-1.0,0.0,0.0,-3.0,11.0,177.0,19.0,0.0,6.099999999999994,-6.6,2.299999999999997,-3.0,0.09999999999999964,3.1999999999999993,0.6200000000000001
909,tennessee,miami,27,20,7,0,0,0,0,0,-9.0,364.0,62.0,0.0,-5.0,-4.0,37.0,1.0,-18.0,75.0,-10.0,-1.0,0.39999999999999947,3.0,85.0,289.0,8.0,-0.2999999999999998,31.0,-26.0,-251.0,3.0,-18.0,6.599999999999998,-2.3000000000000007,-1.5999999999999979,25.0,0.9400000000000004,5.0,0.22999999999999998,-130.0,-923.0,-23.0,-0.7999999999999998,-5.0,-1.0,-52.0,2.0,25.0,-461.0,-10.0,-10.0,-1.2000000000000002,-13.0,-56.0,-462.0,-8.0,-0.5,-18.0,13.0,128.0,3.0,-11.0,-6.799999999999997,-4.299999999999999,0.0,1.0,0.20000000000000018,-3.3000000000000043,-0.55
909,jacksonville,nygiants,15,20,-5,0,0,0,0,0,-124.0,-865.0,21.0,-1.0,10.0,9.0,-20.0,-53.0,-47.0,-938.0,-8.0,1.0,-1.1000000000000005,-44.0,62.0,73.0,-6.0,-0.6000000000000005,21.0,7.0,161.0,3.0,3.0,-13.399999999999999,6.0,-0.1999999999999993,4.0,-0.03000000000000025,-5.300000000000004,-0.73,-96.0,-959.0,-64.0,-0.6000000000000005,10.0,1.0,-58.0,-50.0,-61.0,-931.0,-7.0,-5.0,-1.1000000000000005,-43.0,-10.0,-28.0,-2.0,0.0,-14.0,-18.0,-184.0,3.0,0.0,-7.799999999999997,-3.299999999999999,1.3999999999999986,-9.0,-0.3000000000000007,-5.200000000000003,-0.4600000000000002
909,pittsburgh,cleveland,21,21,0,0,0,0,0,0,69.0,553.0,35.0,0.2999999999999998,2.0,2.0,64.0,106.0,115.0,1001.0,6.0,0.0,0.5,62.0,-66.0,-448.0,1.0,-0.39999999999999947,-5.0,-1.0,132.0,7.0,-20.0,5.599999999999998,2.9000000000000004,-2.5,24.0,0.7199999999999998,6.300000000000001,0.41999999999999993,-32.0,-1053.0,-135.0,-0.2999999999999998,2.0,-7.0,-60.0,-31.0,-60.0,-428.0,6.0,-9.0,-0.20000000000000018,-16.0,-90.0,-625.0,-7.0,-0.5,-46.0,17.0,180.0,7.0,-17.0,-1.5999999999999943,-7.200000000000001,-0.29999999999999716,-2.0,-0.2999999999999998,-2.6000000000000014,0.0
909,houston,newengland,27,20,7,0,0,0,0,0,-34.0,-493.0,-33.0,-0.3000000000000007,-2.0,0.0,-32.0,-33.0,-68.0,-477.0,-3.0,-2.0,-0.5,-4.0,-6.0,-16.0,-6.0,0.0,-37.0,12.0,43.0,9.0,2.0,-0.5,-1.0999999999999996,1.4000000000000021,-3.0,-0.20999999999999996,-3.1000000000000014,-0.2400000000000002,-9.0,-256.0,20.0,-0.2999999999999998,-2.0,4.0,-24.0,15.0,-11.0,224.0,-1.0,-3.0,0.2999999999999998,-8.0,18.0,-480.0,1.0,-1.5000000000000004,-17.0,26.0,107.0,9.0,0.0,-1.0,-1.0999999999999996,-3.6000000000000014,8.0,0.09999999999999964,-1.3000000000000007,-0.030000000000000027
909,cincinnati,indianapolis,23,34,-11,0,0,0,0,0,-65.0,-1207.0,-132.0,-0.5,-7.0,-5.0,-67.0,-101.0,-102.0,-1171.0,-12.0,-2.0,-1.0,-55.0,-49.0,-36.0,0.0,0.5,-4.0,-6.0,4.0,-8.0,-16.0,-5.700000000000003,-3.5999999999999996,-0.8000000000000007,0.0,-0.2599999999999998,-4.199999999999999,-0.3500000000000001,111.0,1183.0,87.0,0.5999999999999996,-7.0,-5.0,57.0,5.0,42.0,609.0,11.0,-3.0,0.5,18.0,49.0,574.0,5.0,0.8000000000000003,38.0,-18.0,-171.0,-8.0,5.0,10.799999999999997,-4.300000000000001,1.1999999999999993,6.0,0.2999999999999998,5.799999999999997,0.6699999999999999
909,buffalo,baltimore,47,3,44,0,0,0,0,0,-120.0,-1221.0,-127.0,-0.5999999999999996,12.0,-2.0,-84.0,-63.0,-57.0,-764.0,-5.0,14.0,-0.8999999999999995,-47.0,-79.0,-457.0,-4.0,-0.2999999999999998,-45.0,0.0,52.0,8.0,16.0,-14.300000000000004,4.800000000000001,0.1999999999999993,-26.0,-1.12,-9.100000000000001,-0.6700000000000002,87.0,19.0,-6.0,0.10000000000000053,12.0,6.0,7.0,-24.0,-85.0,-493.0,1.0,4.0,0.0,-17.0,86.0,512.0,6.0,0.5,29.0,-14.0,-41.0,8.0,10.0,4.199999999999996,4.800000000000001,4.200000000000003,-1.0,-0.2999999999999998,-1.1999999999999993,0.24
909,kansascity,lachargers,28,38,-10,0,0,0,0,0,137.0,848.0,51.0,0.5,-1.0,-1.0,46.0,37.0,71.0,866.0,18.0,0.0,0.5999999999999996,26.0,-12.0,-18.0,0.0,0.09999999999999964,8.0,24.0,185.0,12.0,1.0,10.200000000000003,0.5,2.1999999999999993,-9.0,0.25,4.899999999999999,0.7200000000000002,92.0,1149.0,128.0,0.5,-1.0,5.0,108.0,55.0,84.0,728.0,7.0,2.0,0.20000000000000018,69.0,30.0,421.0,8.0,0.7000000000000002,28.0,4.0,53.0,12.0,5.0,7.099999999999994,3.0999999999999996,-3.400000000000002,7.0,0.5999999999999996,5.700000000000003,0.53
909,dallas,carolina,16,8,8,0,0,0,0,0,-37.0,-471.0,11.0,-0.5,-5.0,3.0,-34.0,-22.0,-36.0,-298.0,-6.0,-8.0,-0.3000000000000007,-28.0,23.0,-173.0,-4.0,-0.5999999999999996,-4.0,12.0,67.0,-2.0,-4.0,0.8999999999999986,-2.0,-0.3000000000000007,8.0,0.2999999999999998,-2.0,-0.18999999999999995,-58.0,-383.0,33.0,-0.5999999999999996,-5.0,1.0,-6.0,14.0,13.0,-92.0,-10.0,-4.0,-0.2999999999999998,8.0,16.0,-291.0,-1.0,-0.9000000000000004,-21.0,-2.0,-124.0,-2.0,-4.0,-1.5,-0.9000000000000004,2.3999999999999986,6.0,0.2999999999999998,-1.6999999999999993,-0.28
909,washington,arizona,6,24,-18,0,0,0,0,0,56.0,930.0,65.0,0.7000000000000002,-9.0,-6.0,41.0,28.0,14.0,498.0,1.0,-3.0,0.9000000000000004,19.0,59.0,432.0,3.0,0.5,20.0,14.0,222.0,2.0,-17.0,12.5,-3.8000000000000007,0.6000000000000014,31.0,0.9299999999999997,7.699999999999999,0.52,-66.0,-87.0,-69.0,0.2999999999999998,-9.0,2.0,-27.0,20.0,31.0,532.0,6.0,8.0,0.5999999999999996,11.0,-97.0,-619.0,-13.0,-0.40000000000000036,-30.0,2.0,1.0,2.0,-16.0,-2.8999999999999986,6.0,-2.6999999999999993,-1.0,0.09999999999999964,2.3999999999999986,-0.16000000000000014
909,seattle,denver,27,24,3,0,0,0,0,0,99.0,51.0,-3.0,0.09999999999999964,-10.0,-2.0,9.0,-87.0,-161.0,-602.0,16.0,-8.0,0.5999999999999996,-25.0,141.0,653.0,-3.0,-0.10000000000000053,26.0,-14.0,-26.0,8.0,-5.0,9.199999999999996,-5.200000000000001,0.0,17.0,0.13999999999999968,1.0,0.5799999999999998,-2.0,-189.0,-67.0,0.20000000000000018,-10.0,3.0,5.0,2.0,-3.0,-87.0,0.0,-5.0,-0.09999999999999964,4.0,-63.0,-102.0,-2.0,0.40000000000000036,6.0,-15.0,-25.0,8.0,-9.0,1.1000000000000014,0.09999999999999964,-0.10000000000000142,-3.0,-0.10000000000000053,0.7000000000000028,0.05999999999999983
909,chicago,greenbay,24,23,1,0,0,0,0,0,45.0,-403.0,-13.0,-0.39999999999999947,9.0,-1.0,-1.0,-48.0,-128.0,-674.0,3.0,10.0,0.40000000000000036,-31.0,135.0,271.0,2.0,-0.9000000000000004,10.0,-11.0,-141.0,20.0,4.0,-2.0,6.499999999999999,2.8999999999999986,9.0,-0.27000000000000046,-3.1000000000000014,0.029999999999999805,-117.0,-875.0,-13.0,-0.7999999999999998,9.0,1.0,-53.0,41.0,88.0,-237.0,-8.0,20.0,-1.2999999999999998,-13.0,-107.0,-638.0,-10.0,-0.5,-33.0,17.0,230.0,20.0,3.0,-9.299999999999997,11.3,-2.6999999999999993,-13.0,-0.20000000000000018,-5.100000000000001,-0.69
