,date,home_team,visitor_team,home_points,visitor_points,home_margin_of_victory,favorite,spread,total,cover,over,team_points,team_total_yards,team_plays_offense,team_yds_per_play_offense,team_turnovers,team_fumbles_lost,team_first_down,team_pass_cmp,team_pass_att,team_pass_yds,team_pass_td,team_pass_int,team_pass_net_yds_per_att,team_pass_fd,team_rush_att,team_rush_yds,team_rush_td,team_rush_yds_per_att,team_rush_fd,team_penalties,team_penalties_yds,team_pen_fd,team_drives,team_score_pct,team_turnover_pct,team_start_avg,team_time_avg,team_plays_per_drive,team_yds_per_drive,team_points_avg,opp_points,opp_total_yards,opp_plays_offense,opp_yds_per_play_offense,opp_turnovers,opp_fumbles_lost,opp_first_down,opp_pass_cmp,opp_pass_att,opp_pass_yds,opp_pass_td,opp_pass_int,opp_pass_net_yds_per_att,opp_pass_fd,opp_rush_att,opp_rush_yds,opp_rush_td,opp_rush_yds_per_att,opp_rush_fd,opp_penalties,opp_penalties_yds,opp_pen_fd,opp_drives,opp_score_pct,opp_turnover_pct,opp_start_avg,opp_time_avg,opp_plays_per_drive,opp_yds_per_drive,opp_points_avg
0,905,baltimore,denver,49,27,22,Denver,7.5,49,1,1,-286.0,-2399.0,-66.0,-1.7999999999999998,3.0,-10.0,-140.0,-98.0,-56.0,-1854.0,-36.0,13.0,-2.3999999999999995,-104.0,-38.0,-545.0,-9.0,-0.9999999999999996,-39.0,-5.0,-58.0,3.0,5.0,-16.6,3.1,0.8000000000000007,-4.0,-0.3899999999999997,-12.500000000000005,-1.4,-47.0,-328.0,-42.0,-0.09999999999999963,-2.0,-1.0,-55.0,-43.0,-61.0,-389.0,-4.0,-1.0,0.0,-32.0,20.0,61.0,-8.0,-0.10000000000000007,-11.0,29.0,389.0,-12.0,-2.0,-1.1000000000000014,-2.299999999999999,0.8000000000000007,3.0,-0.09999999999999963,-1.1999999999999993,-0.26
1,908,tennessee,pittsburgh,9,16,-7,Pittsburgh,6,42,0,0,-17.0,-10.0,9.0,-0.09999999999999963,1.0,-1.0,-1.0,-49.0,-53.0,-521.0,-6.0,2.0,-0.3000000000000007,-35.0,68.0,511.0,7.0,0.5999999999999996,22.0,21.0,223.0,12.0,-5.0,-1.1999999999999955,-1.299999999999999,-1.900000000000002,1.0,0.1899999999999995,0.5,0.0,11.0,12.0,-9.0,0.09999999999999963,5.0,2.0,26.0,15.0,-24.0,66.0,-6.0,3.0,0.2999999999999998,17.0,13.0,-54.0,3.0,-0.2999999999999998,2.0,3.0,-19.0,7.0,0.0,0.5,2.6999999999999997,-1.8000000000000007,6.0,0.0,-0.09999999999999787,-0.049999999999999815
2,908,minnesota,detroit,34,24,10,Detroit,4.5,47.5,1,1,-4.0,-766.0,-89.0,-0.2999999999999998,-2.0,-2.0,-41.0,-46.0,-88.0,-1055.0,-11.0,0.0,-1.0,-48.0,-22.0,289.0,8.0,0.9000000000000004,0.0,-40.0,-230.0,7.0,-1.0,2.299999999999997,-2.4000000000000004,1.0,-18.0,-0.39000000000000057,-3.5,0.010000000000000007,104.0,816.0,150.0,0.0,-2.0,1.0,78.0,81.0,76.0,645.0,13.0,-3.0,0.20000000000000015,50.0,66.0,171.0,4.0,-0.20000000000000015,39.0,13.0,322.0,-11.0,-2.0,3.899999999999999,-2.0,1.8000000000000007,26.0,0.8000000000000007,4.500000000000004,0.4700000000000002
3,908,miami,cleveland,10,23,-13,Cleveland,2.5,40.5,0,0,9.0,-416.0,-77.0,0.0,-3.0,-2.0,-23.0,-22.0,-87.0,-473.0,-2.0,-1.0,0.0,5.0,1.0,57.0,4.0,0.09999999999999963,-16.0,-34.0,-322.0,-12.0,-1.0,3.6999999999999993,-0.4000000000000004,1.5,1.0,-0.3200000000000003,-2.1999999999999997,0.16000000000000014,-71.0,431.0,-1.0,0.4000000000000004,3.0,-1.0,-1.0,-19.0,-25.0,214.0,-12.0,4.0,0.5,-5.0,22.0,217.0,1.0,0.19999999999999973,11.0,0.0,3.0,-7.0,-9.0,-0.5,2.0,-4.199999999999998,9.0,0.3000000000000007,3.5,-0.2100000000000002
4,908,newengland,buffalo,21,23,-2,NewEngland,-10.5,51.5,0,0,105.0,742.0,22.0,0.6000000000000005,-7.0,-3.0,77.0,81.0,106.0,984.0,9.0,-4.0,0.6999999999999993,76.0,-76.0,-242.0,4.0,0.20000000000000015,-3.0,-41.0,-329.0,4.0,-13.0,10.9,-2.1,3.1999999999999997,16.0,0.4900000000000002,5.400000000000002,0.6200000000000001,-50.0,635.0,29.0,0.39999999999999947,-1.0,5.0,30.0,26.0,28.0,553.0,-3.0,-6.0,0.7000000000000002,38.0,10.0,82.0,1.0,0.09999999999999963,12.0,2.0,20.0,-20.0,-18.0,-2.6000000000000014,-0.6999999999999993,-7.099999999999998,9.0,0.5,5.600000000000001,-0.059999999999999824
5,908,cincinnati,chicago,24,21,3,Chicago,3,42,1,1,-15.0,-218.0,84.0,-0.5999999999999996,7.0,0.0,-14.0,-9.0,8.0,-145.0,1.0,7.0,-0.2999999999999998,-10.0,77.0,-73.0,1.0,-0.8999999999999999,-1.0,17.0,292.0,-3.0,19.0,-6.700000000000002,2.8000000000000007,-1.6000000000000014,-7.0,-0.16000000000000014,-4.300000000000002,-0.2500000000000002,-173.0,-1425.0,21.0,-1.5,3.0,2.0,-71.0,47.0,107.0,-386.0,-3.0,1.0,-1.8000000000000007,-6.0,-98.0,-1039.0,-16.0,-1.2999999999999998,-75.0,0.0,45.0,10.0,19.0,-15.300000000000004,0.0,2.3000000000000007,-23.0,-0.5,-10.7,-0.97
6,908,oakland,indianapolis,21,17,4,Indianapolis,11.5,45.5,1,0,-69.0,-128.0,-23.0,0.0,17.0,7.0,-43.0,-52.0,-63.0,-385.0,-6.0,10.0,-0.1999999999999993,-23.0,28.0,257.0,1.0,0.2999999999999998,2.0,50.0,336.0,-22.0,6.0,-10.999999999999995,8.0,-1.5,-4.0,-0.34000000000000075,-1.7000000000000028,-0.45,117.0,106.0,3.0,0.10000000000000052,-5.0,1.0,11.0,50.0,13.0,381.0,12.0,-6.0,0.5999999999999996,11.0,-6.0,-275.0,1.0,-0.6000000000000001,-1.0,-25.0,-304.0,1.0,6.0,6.900000000000002,-4.199999999999998,4.700000000000003,-6.0,-0.20000000000000015,-0.3999999999999986,0.45
7,908,kansascity,jacksonville,2,28,-26,KansasCity,-4.5,43,0,0,183.0,695.0,9.0,0.6000000000000005,-9.0,4.0,52.0,-16.0,-46.0,-101.0,8.0,-13.0,0.2999999999999998,3.0,64.0,796.0,10.0,1.4000000000000004,39.0,5.0,-23.0,10.0,2.0,8.399999999999999,-4.700000000000001,5.199999999999998,16.0,0.009999999999999787,3.3000000000000007,0.6100000000000001,-144.0,-185.0,-22.0,-0.09999999999999963,15.0,5.0,-50.0,-20.0,41.0,0.0,-4.0,10.0,-0.5999999999999996,-11.0,-79.0,-185.0,-11.0,0.2999999999999998,-33.0,25.0,123.0,-6.0,7.0,-10.6,5.0,-4.800000000000002,-20.0,-0.2999999999999998,-1.8999999999999984,-0.6500000000000001
8,908,atlanta,neworleans,23,17,6,NewOrleans,3.5,56,1,0,-61.0,-901.0,-55.0,-0.5,9.0,4.0,-29.0,-1.0,8.0,-675.0,-13.0,5.0,-1.0999999999999996,-17.0,-70.0,-226.0,1.0,0.10000000000000007,-23.0,-4.0,-29.0,11.0,-2.0,-6.199999999999997,6.199999999999998,-1.6000000000000014,-10.0,-0.2699999999999996,-4.599999999999998,-0.44,139.0,1179.0,60.0,0.8999999999999995,2.0,4.0,52.0,37.0,9.0,792.0,11.0,-2.0,1.5,28.0,68.0,387.0,3.0,0.20000000000000015,20.0,13.0,135.0,4.0,-6.0,14.700000000000005,0.9000000000000004,1.1999999999999993,19.0,0.5,7.700000000000002,0.7799999999999998
9,908,tampabay,nyjets,18,17,1,TampaBay,-6.0,39,0,0,-2.0,-658.0,-39.0,-0.5,-8.0,2.0,-11.0,25.0,34.0,-112.0,9.0,-10.0,-0.5999999999999996,3.0,-73.0,-546.0,-6.0,-0.6000000000000005,-30.0,13.0,299.0,16.0,-8.0,-2.5,-5.200000000000001,0.8000000000000007,3.0,-0.01999999999999957,-2.400000000000002,0.010000000000000007,2.0,209.0,-28.0,0.4000000000000004,16.0,8.0,31.0,7.0,-39.0,-141.0,4.0,8.0,0.20000000000000015,-8.0,17.0,350.0,1.0,0.6000000000000001,27.0,13.0,179.0,12.0,-5.0,2.6000000000000014,7.7,0.09999999999999787,6.0,-0.10000000000000052,1.8000000000000007,0.2
